elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,secondround,thirdround
L-SEN-2001-4-29,Senegal,29-Apr-01,0,3,12,9,13,NA,NA,2,1,0,120,2.17,30,55,45.8,1,0,0,3.27,9.1,3.342207725,1.76,4.166666667,1.764097577,NA,NA,1,1,1,35,433,433,2001,4,29,1,NA,NA
L-SEN-2007-6-3,Senegal,3-Jun-07,0,3,12,9,13,NA,NA,2,1,0,150,3,30,60,40,1,0,0,2.04,0,2.04,1.31,0,1.31,NA,NA,1,1,1,35,433,433,2007,6,3,1,NA,NA
L-SEN-2012-7-1,Senegal,1-Jul-12,0,3,12,9,13,NA,NA,2,1,0,150,3,30,60,40,40,1,0,3.133926,0,3.133926,1.567726,0,1.567726,NA,NA,1,1,1,35,433,433,2012,7,1,1,NA,NA
L-SER-2012-5-6,Serbia,6-May-12,0,2,9,25,NA,NA,NA,NA,0,0,250,250,1,0,NA,0,0,0,6.395661,0,6.395661,4.866085,0,4.866085,NA,NA,9,9,4,342,345,340,2012,5,6,1,NA,NA
L-SER-2014-3-16,Serbia,16-Mar-14,0,2,9,25,NA,NA,NA,NA,0,0,250,250,1,0,NA,0,0,0,3.562852,0,3.562852,2.261707,0,2.261707,NA,NA,9,9,4,342,345,340,2014,3,16,1,NA,NA
L-SER-2016-4-24,Serbia,24-Apr-16,0,2,9,25,NA,NA,NA,NA,0,0,250,250,1,0,NA,0,0,0,3.76227,0,3.76227,3.227972,0,3.227972,NA,NA,9,9,4,342,345,340,2016,4,24,1,NA,NA
L-SIE-1962-5-25,Sierra Leone,25-May-62,0,1,1,1,NA,NA,NA,NA,0,0,74,1,62,0,0,0,0,0,2.99,42.6,6.52,3.07,22.6,3.55,NA,NA,1,1,1,37,451,451,1962,5,25,0,NA,NA
L-SIE-1967-3-17,Sierra Leone,17-Mar-67,0,1,1,1,NA,NA,NA,NA,0,0,78,1,66,0,0,0,0,0,2.69,18,2.82,2.36,9.1,2.39,NA,NA,1,1,1,37,451,451,1967,3,17,4,NA,NA
L-SIE-1996-2-27,Sierra Leone,27-Feb-96,0,2,9,13,NA,NA,NA,NA,0,0,80,68,1,0,0,0,0,0,4.55,10.5,4.735,3.82,0,3.82,NA,NA,1,1,1,37,451,451,1996,2,27,2,NA,NA
L-SIE-2002-5-14,Sierra Leone,14-May-02,0,1,1,1,NA,NA,NA,NA,0,0,124,1,112,0,0,0,0,0,1.89,0,1.89,1.65,0,1.65,NA,NA,1,1,1,37,451,451,2002,5,14,2,NA,NA
L-SIE-2007-8-11,Sierra Leone,11-Aug-07,0,1,1,1,NA,NA,NA,NA,0,0,124,1,112,0,0,0,0,0,3.04,0.6,3.040249546,2.54,0,2.54,NA,NA,1,1,1,37,451,451,2007,8,11,2,NA,NA
L-SIE-2012-11-17,Sierra Leone,17-Nov-12,0,1,1,1,NA,NA,NA,NA,0,0,124,1,112,0,NA,0,0,0,2.264395,0,2.264395,1.900048,0,1.900048,NA,NA,1,1,1,37,451,451,2012,11,17,2,NA,NA
L-SKN-1984-6-21,St. Kitts and Nevis,21-Jun-84,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,0,0,0,0,2.45,0,2.45,2.46,0,2.46,NA,NA,8,8,7,179,60,60,1984,6,21,0,NA,NA
L-SKN-1989-3-21,St. Kitts and Nevis,21-Mar-89,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,0,0,0,0,2.77,0,2.77,2.68,0,2.68,NA,NA,8,8,7,179,60,60,1989,3,21,0,NA,NA
L-SKN-1993-11-29,St. Kitts and Nevis,29-Nov-93,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,0,0,0,0,3.08,0,3.08,3.27,0,3.27,NA,NA,8,8,7,179,60,60,1993,11,29,0,NA,NA
L-SKN-1995-7-3,St. Kitts and Nevis,3-Jul-95,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,0,0,0,0,2.65,0.1,2.65,2.2,0,2.2,NA,NA,8,8,7,179,60,60,1995,7,3,0,NA,NA
L-SKN-2000-3-6,St. Kitts and Nevis,6-Mar-00,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,0,0,0,0,2.55,0,2.55,1.75,0,1.75,NA,NA,8,8,7,179,60,60,2000,3,6,0,NA,NA
L-SKN-2004-10-25,St. Kitts and Nevis,25-Oct-04,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,0,0,0,0,2.7,0.3,2.700032806,2.2,0,2.2,NA,NA,8,8,7,179,60,60,2004,10,25,0,NA,NA
L-SKN-2010-1-25,St. Kitts and Nevis,25-Jan-10,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,0,0,0,0,2.94,0.1,2.940004322,2.69,0,2.69,NA,NA,8,8,7,179,60,60,2010,1,25,0,NA,NA
L-SKN-2015-2-16,St. Kitts and Nevis,16-Feb-15,0,1,1,1,NA,NA,NA,NA,0,0,11,1,11,0,NA,0,0,0,3.728992,0,3.728992,3.903226,0,3.903226,NA,NA,8,8,7,179,60,60,2015,2,16,0,NA,NA
L-SLO-1994-9-30,Slovakia,"September 30, 1994 - October 1, 1994",0,2,9,15,16,NA,NA,NA,1,1,150,37.5,4,-99,-99,1,0,0,5.81,0,5.81,4.41,0,4.41,NA,NA,9,9,4,156,317,317,1994,9,30,0,NA,NA
L-SLO-1998-9-25,Slovakia,"September 25-26, 1998",0,2,9,19,NA,NA,NA,NA,0,0,150,150,1,0,0,0,0,0,5.26,0,5.26,4.76,0,4.76,NA,NA,9,9,4,156,317,317,1998,9,25,0,NA,NA
L-SLO-2002-9-20,Slovakia,20-Sep-02,0,2,9,19,NA,NA,NA,NA,0,0,150,150,1,0,0,0,0,0,8.87,18.2,11.76976317,6.12,0,6.12,NA,NA,9,9,4,156,317,317,2002,9,20,1,NA,NA
L-SLO-2006-6-17,Slovakia,17-Jun-06,0,2,9,19,NA,NA,NA,NA,0,0,150,150,1,0,0,0,0,0,6.11,6.7,6.263908095,4.81,0,4.81,NA,NA,9,9,4,156,317,317,2006,6,17,1,NA,NA
L-SLO-2010-6-12,Slovakia,12-Jun-10,0,2,9,19,NA,NA,NA,NA,0,0,150,150,1,0,0,0,0,0,5.53,7.2,5.643904518,4.01,0,4.01,NA,NA,9,9,4,156,317,317,2010,6,12,1,NA,NA
L-SLO-2012-3-10,Slovakia,10-Mar-12,0,2,9,16,NA,NA,NA,NA,0,0,150,150,1,0,NA,0,0,0,4.180095,0,4.180095,2.880184,0,2.880184,NA,NA,9,9,4,156,317,317,2012,3,10,1,NA,NA
L-SLO-2016-3-5,Slovakia,5-Mar-16,0,2,9,16,NA,NA,NA,NA,0,0,150,150,1,0,NA,0,0,0,7.244592,0,7.244592,5.673222,0,5.673222,NA,NA,9,9,4,156,317,317,2016,3,5,1,NA,NA
L-SLU-1979-7-2,St. Lucia,2-Jul-79,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,1.97,0,1.97,1.71,0,1.71,NA,NA,8,8,7,174,56,56,1979,7,2,0,NA,NA
L-SLU-1982-5-3,St. Lucia,3-May-82,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,2.4,0,2.4,1.44,0,1.44,NA,NA,8,8,7,174,56,56,1982,5,3,0,NA,NA
L-SLU-1987-4-30,St. Lucia,6-Apr-87,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,2.32,0,2.32,1.99,0,1.99,NA,NA,8,8,7,174,56,56,1987,4,6,0,NA,NA
L-SLU-1987-4-6,St. Lucia,30-Apr-87,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,2.21,0,2.21,1.99,0,1.99,NA,NA,8,8,7,174,56,56,1987,4,30,0,NA,NA
L-SLU-1992-4-27,St. Lucia,27-Apr-92,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,1.97,0,1.97,1.84,0,1.84,NA,NA,8,8,7,174,56,56,1992,4,27,0,NA,NA
L-SLU-1997-5-23,St. Lucia,23-May-97,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,1.95,2,1.95,1.12,0,1.12,NA,NA,8,8,7,174,56,56,1997,5,23,0,NA,NA
L-SLU-2001-12-3,St. Lucia,3-Dec-01,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,2.18,6.1,2.18891415,1.41,0,1.41,NA,NA,8,8,7,174,56,56,2001,12,3,0,NA,NA
L-SLU-2006-12-11,St. Lucia,11-Dec-06,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,2.01,0.4,2.010032322,1.84,0,1.84,NA,NA,8,8,7,174,56,56,2006,12,11,0,NA,NA
L-SLU-2011-11-28,St. Lucia,28-Nov-11,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,0,0,0,0,2.08,2,2.080866001,1.84,0,1.84,NA,NA,8,8,7,174,56,56,2011,11,28,0,NA,NA
L-SLU-2016-6-5,St. Lucia,5-Jun-16,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,NA,0,0,0,2.020586,0,2.020586,1.840764,0,1.840764,NA,NA,8,8,7,174,56,56,2016,6,5,0,NA,NA
L-SLU-2016-6-6,St. Lucia,6-Jun-16,0,1,1,1,NA,NA,NA,NA,0,0,17,1,17,0,NA,0,0,0,2.023681,0,2.023681,1.840764,0,1.840764,NA,NA,8,8,7,174,56,56,2016,6,6,0,NA,NA
L-SLV-1992-12-6,Slovenia,6-Dec-92,0,2,9,12,25,NA,NA,NA,1,1,90,11,8,-99,-99,1,0,0,8.34,1,8.34,6.6,0,6.6,NA,NA,9,9,4,176,349,349,1992,12,6,1,NA,NA
L-SLV-1996-11-10,Slovenia,10-Nov-96,0,2,9,12,25,NA,NA,NA,1,1,90,11,8,-99,-99,1,0,0,6.32,0.8,6.32,5.53,0,5.53,NA,NA,9,9,4,176,349,349,1996,11,10,1,NA,NA
L-SLV-2000-10-15,Slovenia,15-Oct-00,0,2,9,12,25,NA,NA,NA,1,1,90,11,8,-99,-99,1,0,0,5.11,3.75,5.13,4.55,0,4.55,NA,NA,9,9,4,176,349,349,2000,10,15,1,NA,NA
L-SLV-2004-10-3,Slovenia,3-Oct-04,0,2,9,12,25,NA,NA,NA,1,1,90,11,8,-99,-99,1,0,0,6.02,11.7,6.462930266,4.9,0,4.9,NA,NA,9,9,4,176,349,349,2004,10,3,0,NA,NA
L-SLV-2008-9-21,Slovenia,21-Sep-08,0,2,9,18,25,NA,NA,NA,1,1,90,11,8,-99,-99,1,0,0,4.94,7.7,5.038241295,4.23,0,4.23,NA,NA,9,9,4,176,349,349,2008,9,21,0,NA,NA
L-SLV-2011-12-4,Slovenia,4-Dec-11,0,2,9,18,25,NA,NA,NA,1,1,90,11,8,-99,-99,1,0,0,5.47,4.4,5.518497145,4.52,0,4.52,NA,NA,9,9,4,176,349,349,2011,12,4,0,NA,NA
L-SLV-2014-7-13,Slovenia,13-Jul-14,0,2,9,18,25,NA,NA,NA,1,1,90,11,8,-99,NA,1,0,0,5.258011,0,5.258011,4.145343,0,4.145343,NA,NA,9,9,4,176,349,349,2014,7,13,1,NA,NA
L-SNM-1993-5-30,San Marino,13-May-93,0,2,9,25,NA,NA,NA,NA,0,0,60,60,1,0,0,0,0,0,3.68,0,3.68,3.52,0,3.52,NA,NA,10,10,3,199,331,331,1993,5,30,0,NA,NA
L-SNM-1998-5-13,San Marino,31-May-98,0,2,9,25,NA,NA,NA,NA,0,0,60,60,1,0,0,0,0,0,3.73,0,3.73,3.65,0,3.65,NA,NA,10,10,3,199,331,331,1998,5,13,0,NA,NA
L-SNM-2001-6-10,San Marino,10-Jun-01,0,2,9,25,NA,NA,NA,NA,0,0,60,60,1,0,0,0,0,0,3.55,0,3.55,3.52,0,3.52,NA,NA,10,10,3,199,331,331,2001,6,10,0,NA,NA
L-SNM-2006-6-4,San Marino,4-Jun-06,0,2,9,25,NA,NA,NA,NA,0,0,60,60,1,0,0,0,0,0,4.22,0,4.22,3.88,0,3.88,NA,NA,10,10,3,199,331,331,2006,6,4,0,NA,NA
L-SNM-2008-11-9,San Marino,9-Nov-08,0,2,9,25,NA,NA,NA,NA,0,0,60,60,1,0,0,0,0,0,4.3,0,4.3,3.97,0,3.97,NA,NA,10,10,3,199,331,331,2008,11,9,0,NA,NA
L-SNM-2016-11-20,San Marino,20-Nov-16,0,2,9,25,NA,NA,NA,NA,0,0,60,60,1,0,NA,0,0,0,3.051776,0,3.051776,2.304738,0,2.304738,NA,NA,10,10,3,199,331,331,2016,11,20,0,########,NA
L-SOL-1980-8-6,Solomon Islands,6-Aug-80,0,1,1,1,NA,NA,NA,NA,0,0,38,1,38,0,0,0,0,0,2.53,57.6,12.245,3.14,26.3,3.91,NA,NA,5,5,5,133,940,940,1980,8,6,0,NA,NA
L-SOL-1984-10-24,Solomon Islands,24-Oct-84,0,1,1,1,NA,NA,NA,NA,0,0,38,1,38,0,0,0,0,0,4.19,39.2,8.35,3.66,21.1,4.33,NA,NA,5,5,5,133,940,940,1984,10,24,0,NA,NA
L-SOL-1993-5-26,Solomon Islands,26-May-93,0,1,1,1,NA,NA,NA,NA,0,0,47,1,47,0,0,0,0,0,5.22,27.3,7.75,4.08,8.5,4.19,NA,NA,5,5,5,133,940,940,1993,5,26,0,NA,NA
L-SOL-1997-8-6,Solomon Islands,6-Aug-97,0,1,1,1,NA,NA,NA,NA,0,0,50,1,50,0,0,0,0,0,NA,NA,NA,4.25,16,4.53,NA,NA,5,5,5,133,940,940,1997,8,6,0,NA,NA
L-SOL-2001-12-5,Solomon Islands,5-Dec-01,0,1,1,1,NA,NA,NA,NA,0,0,50,1,50,0,0,0,0,0,NA,NA,NA,3.35,44,9.340358267,NA,NA,5,5,5,133,940,940,2001,12,5,0,NA,NA
L-SOL-2006-4-5,Solomon Islands,5-Apr-06,0,1,1,1,NA,NA,NA,NA,0,0,50,1,50,0,0,0,0,0,2.6,60.3,46.94038249,2.6,60,33.96796218,NA,NA,5,5,5,133,940,940,2006,4,5,0,NA,NA
L-SOL-2010-8-4,Solomon Islands,4-Aug-10,0,1,1,1,NA,NA,NA,NA,0,0,50,1,50,0,0,0,0,0,2.17,66.4,44.88892633,2.17,40,3.302332311,NA,NA,5,5,5,133,940,940,2010,8,4,0,NA,NA
L-SOL-2014-11-19,Solomon Islands,19-Nov-14,0,1,1,1,NA,NA,NA,NA,0,0,50,1,50,0,NA,0,0,0,NA,NA,NA,2.252252,0,2.252252,NA,NA,5,5,5,133,940,940,2014,11,19,0,NA,NA
L-SOM-1964-3-30,Somalia,30-Mar-64,0,2,9,13,NA,NA,NA,NA,0,0,123,2.62,47,0,0,0,0,0,3.02,6.2,3.05,2.72,3.3,2.72,NA,NA,1,1,1,38,520,520,1964,3,30,0,NA,NA
L-SOM-1969-3-26,Somalia,26-Mar-69,0,2,9,13,NA,NA,NA,NA,0,0,123,2.62,47,0,0,0,0,0,-99,-99,-99,2.51,18.7,2.74,NA,NA,1,1,1,38,520,520,1969,3,26,4,NA,NA
L-SPN-1977-6-15,Spain,15-Jun-77,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,4.29,3.1,4.31,2.92,0.3,2.92,NA,NA,10,10,3,122,230,230,1977,6,15,0,NA,NA
L-SPN-1979-3-1,Spain,1-Mar-79,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,4.25,4,4.28,2.81,0,2.81,NA,NA,10,10,3,122,230,230,1979,3,1,0,NA,NA
L-SPN-1982-10-28,Spain,28-Oct-82,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,3.18,2.3,3.19,2.33,0,2.33,NA,NA,10,10,3,122,230,230,1982,10,28,0,NA,NA
L-SPN-1986-6-22,Spain,22-Jun-86,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,3.59,3,3.6,3.02,0,3.02,NA,NA,10,10,3,122,230,230,1986,6,22,0,NA,NA
L-SPN-1989-10-29,Spain,29-Oct-89,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,4.08,1,4.08,2.85,0,2.85,NA,NA,10,10,3,122,230,230,1989,10,29,0,NA,NA
L-SPN-1993-6-6,Spain,6-Jun-93,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,3.5,5.36,3.53,2.67,0,2.67,NA,NA,10,10,3,122,230,230,1993,6,6,0,NA,NA
L-SPN-1996-3-3,Spain,3-Mar-96,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,3.27,1.05,3.27,2.72,0,2.72,NA,NA,10,10,3,122,230,230,1996,3,3,0,NA,NA
L-SPN-2000-3-12,Spain,12-Mar-00,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,2.99,2.8,3.12,2.48,0,2.48,NA,NA,10,10,3,122,230,230,2000,3,12,0,NA,NA
L-SPN-2004-3-14,Spain,14-Mar-04,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,3,2.3,3.004560938,2.53,0,2.53,NA,NA,10,10,3,122,230,230,2004,3,14,0,NA,NA
L-SPN-2008-3-9,Spain,9-Mar-08,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,0,0,0,0,2.79,1.6,2.791869441,2.36,0,2.36,NA,NA,10,10,3,122,230,230,2008,3,9,0,NA,NA
L-SPN-2011-11-20,Spain,20-Nov-11,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,NA,0,0,0,3.426723,0,3.426723,2.595779,0,2.595779,NA,NA,10,10,3,122,230,230,2011,11,20,0,NA,NA
L-SPN-2015-12-20,Spain,20-Dec-15,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,NA,0,0,0,5.820349,0,5.820349,4.529655,0,4.529655,NA,NA,10,10,3,122,230,230,2015,12,20,0,NA,NA
L-SPN-2016-6-26,Spain,26-Jun-16,0,2,9,25,NA,NA,NA,NA,0,0,350,6.73,52,0,NA,0,0,0,5.00384,0,5.00384,4.156488,0,4.156488,NA,NA,10,10,3,122,230,230,2016,6,26,0,NA,NA
L-SRI-1952-5-30,Sri Lanka,"May 24, 1952 - May 30, 1952",0,1,1,1,NA,NA,NA,NA,0,0,95,1,89,0,0,0,0,0,3.84,14,4.155,2.77,12.6,2.89,NA,NA,2,2,2,96,780,780,1952,5,30,0,NA,NA
L-SRI-1956-4-10,Sri Lanka,"April 5, 1956 - April 10, 1956",0,1,1,1,NA,NA,NA,NA,0,0,95,1,89,0,0,0,0,0,3.79,12,4.005,2.97,8.4,3.04,NA,NA,2,2,2,96,780,780,1956,4,10,0,NA,NA
L-SRI-1960-3-19,Sri Lanka,19-Mar-60,0,1,1,1,NA,NA,NA,NA,0,0,151,1,145,0,0,0,0,0,5.95,9.1,6.255,4.45,4.6,4.49,NA,NA,2,2,2,96,780,780,1960,3,19,0,NA,NA
L-SRI-1960-7-20,Sri Lanka,20-Jul-60,0,1,1,1,NA,NA,NA,NA,0,0,151,1,145,0,0,0,0,0,3.69,6,3.74,3.26,4,3.27,NA,NA,2,2,2,96,780,780,1960,7,20,0,NA,NA
L-SRI-1965-3-22,Sri Lanka,22-Mar-65,0,1,1,1,NA,NA,NA,NA,0,0,151,1,145,0,0,0,0,0,3.83,6.4,3.885,3.55,4,3.57,NA,NA,2,2,2,96,780,780,1965,3,22,0,NA,NA
L-SRI-1970-5-27,Sri Lanka,27-May-70,0,1,1,1,NA,NA,NA,NA,0,0,151,1,145,0,0,0,0,0,3.4,5,3.425,2.49,1.3,2.49,NA,NA,2,2,2,96,780,780,1970,5,27,0,NA,NA
L-SRI-1977-7-21,Sri Lanka,21-Jul-77,0,1,1,1,NA,NA,NA,NA,0,0,168,1,168,0,0,0,0,0,2.8,5.7,2.83,1.41,0.6,1.41,NA,NA,2,2,2,96,780,780,1977,7,21,3,NA,NA
L-SRI-1989-2-15,Sri Lanka,15-Feb-89,0,2,9,13,13,NA,NA,NA,1,0,225,8.91,22,29,12.89,1,0,0,2.74,4.1,2.76,2.48,5.8,2.5,NA,NA,2,2,2,96,780,780,1989,2,15,2,NA,NA
L-SRI-1994-8-16,Sri Lanka,16-Aug-94,0,2,9,13,13,NA,NA,NA,1,0,225,8.91,22,29,12.89,1,0,0,2.31,1.4,2.31,2.52,4.4,2.53,NA,NA,2,2,2,96,780,780,1994,8,16,2,NA,NA
L-SRI-2000-10-10,Sri Lanka,10-Oct-00,0,2,9,13,13,NA,NA,NA,1,0,225,8.91,22,29,12.89,1,0,0,2.7,3.1,2.705,2.59,0.4,2.59,NA,NA,2,2,2,96,780,780,2000,10,10,2,NA,NA
L-SRI-2001-12-6,Sri Lanka,6-Dec-01,0,2,9,13,13,NA,NA,NA,1,0,225,8.91,22,29,12.89,1,0,0,2.79,2,2.792961106,2.76,0,2.76,NA,NA,2,2,2,96,780,780,2001,12,6,2,NA,NA
L-SRI-2004-4-2,Sri Lanka,2-Apr-04,0,2,9,13,13,NA,NA,NA,1,0,225,8.91,22,29,12.89,1,0,0,2.78,1.7,2.781117652,2.76,0,2.76,NA,NA,2,2,2,96,780,780,2004,4,2,2,NA,NA
L-SRI-2010-4-8,Sri Lanka,8-Apr-10,0,2,9,13,13,NA,NA,NA,1,0,225,8.91,22,29,12.89,1,0,0,2.2,1.9,2.200874314,2.06,0,2.06,NA,NA,2,2,2,96,780,780,2010,4,8,2,NA,NA
L-SRI-2015-8-17,Sri Lanka,17-Aug-15,0,2,9,13,13,NA,NA,NA,1,0,225,8.91,22,29,12.88889,1,0,0,2.545487,0,2.545487,2.462904,0,2.462904,NA,NA,2,2,2,96,780,780,2015,8,17,2,NA,NA
L-STP-1991-1-20,Sao Tome and Principe,20-Jan-91,0,2,9,25,NA,NA,NA,NA,0,0,55,7.86,7,0,0,0,0,0,2.51,8.4,2.545,1.98,0,1.98,NA,NA,1,1,1,175,403,403,1991,1,20,1,NA,NA
L-STP-1994-10-2,Sao Tome and Principe,2-Oct-94,0,2,9,25,NA,NA,NA,NA,0,0,55,7.86,7,0,0,0,0,0,3.2,0,3.2,2.7,0,2.7,NA,NA,1,1,1,175,403,403,1994,10,2,1,NA,NA
L-STP-1998-11-8,Sao Tome and Principe,8-Nov-98,0,2,9,25,NA,NA,NA,NA,0,0,55,7.86,7,0,0,0,0,0,2.74,0,2.74,2.36,0,2.36,NA,NA,1,1,1,175,403,403,1998,11,8,1,NA,NA
L-STP-2002-3-3,Sao Tome and Principe,3-Mar-02,0,2,9,25,NA,NA,NA,NA,0,0,55,7.86,7,0,0,0,0,0,2.76,NA,2.76,2.36,0,2.36,NA,NA,1,1,1,175,403,403,2002,3,3,1,NA,NA
L-STP-2006-3-26,Sao Tome and Principe,26-Mar-06,0,2,9,25,NA,NA,NA,NA,0,0,55,7.86,7,0,0,0,0,0,3.78,9.3,3.874943821,2.92,0,2.92,NA,NA,1,1,1,175,403,403,2006,3,26,1,NA,NA
L-STP-2010-8-1,Sao Tome and Principe,1-Aug-10,0,2,9,25,NA,NA,NA,NA,0,0,55,7.86,7,0,0,0,0,0,3.26,5,3.273393658,2.59,0,2.59,NA,NA,1,1,1,175,403,403,2010,8,1,1,NA,NA
L-SUD-1958-3-8,Sudan,8-Mar-58,0,1,1,1,NA,NA,NA,NA,0,0,173,1,173,0,0,0,0,0,-99,-99,-99,3.67,0,3.67,NA,NA,1,1,1,40,625,625,1958,3,8,4,NA,NA
L-SUD-1986-4-1,Sudan,"April 1-12, 1986",0,1,1,1,NA,NA,NA,NA,0,0,264,1,264,0,0,0,0,0,-99,-99,-99,4.07,1.52,4.07,NA,NA,1,1,1,40,625,625,1986,4,1,0,NA,NA
L-SUR-1977-10-31,Suriname,31-Oct-77,0,3,12,-88,NA,NA,NA,1,1,0,39,2.7,10,12,44.44,1,0,0,2.46,0,2.46,1.97,0,1.97,NA,NA,8,8,7,75,115,115,1977,10,31,0,NA,NA
L-SUR-1991-5-25,Suriname,25-May-91,0,2,9,25,NA,NA,NA,NA,0,0,51,5.1,10,0,0,0,0,0,2.69,0,2.69,2.31,0,2.31,NA,NA,8,8,7,75,115,115,1991,5,25,2,NA,NA
L-SUR-1996-5-23,Suriname,23-May-96,0,2,9,25,NA,NA,NA,NA,0,0,51,5.1,10,0,0,0,0,0,3.62,0,3.62,2.98,0,2.98,NA,NA,8,8,7,75,115,115,1996,5,23,2,NA,NA
L-SUR-2000-5-25,Suriname,25-May-00,0,2,9,25,NA,NA,NA,NA,0,0,51,5.1,10,0,0,0,0,0,3.77,0,3.77,2.28,0,2.28,NA,NA,8,8,7,75,115,115,2000,5,25,2,NA,NA
L-SUR-2005-5-25,Suriname,25-May-05,0,2,9,25,NA,NA,NA,NA,0,0,51,5.1,10,0,0,0,0,0,3.92,7.8,3.976917414,3.2,0,3.2,NA,NA,8,8,7,75,115,115,2005,5,25,2,NA,NA
L-SUR-2010-5-25,Suriname,25-May-10,0,2,9,25,NA,NA,NA,NA,0,0,51,5.1,10,0,0,0,0,0,3.49,0.3,3.490054812,3.21,0,3.21,NA,NA,8,8,7,75,115,115,2010,5,25,2,NA,NA
L-SUR-2015-5-25,Suriname,25-May-15,0,2,9,25,NA,NA,NA,NA,0,0,51,5.1,10,0,NA,0,0,0,2.787633,0,2.787633,2.532619,0,2.532619,NA,NA,8,8,7,75,115,115,2015,5,25,2,NA,NA
L-SVG-1979-12-5,St.Vincent and the Grenadines,5-Dec-79,0,1,1,1,NA,NA,NA,NA,0,0,13,1,13,0,0,0,0,0,2.57,0.3,2.57,1.35,0,1.35,NA,NA,8,8,7,180,57,57,1979,12,5,0,NA,NA
L-SVG-1984-7-25,St.Vincent and the Grenadines,25-Jul-84,0,1,1,1,NA,NA,NA,NA,0,0,13,1,13,0,0,0,0,0,2.28,0,2.28,1.74,0,1.74,NA,NA,8,8,7,180,57,57,1984,7,25,0,NA,NA
L-SVG-1989-5-16,St.Vincent and the Grenadines,16-May-89,0,1,1,1,NA,NA,NA,NA,0,0,15,1,15,0,0,0,0,0,1.88,0,1.88,1,0,1,NA,NA,8,8,7,180,57,57,1989,5,16,0,NA,NA
L-SVG-1994-2-21,St.Vincent and the Grenadines,21-Feb-94,0,1,1,1,NA,NA,NA,NA,0,0,15,1,15,0,0,0,0,0,2.48,0,2.48,1.51,0,1.51,NA,NA,8,8,7,180,57,57,1994,2,21,0,NA,NA
L-SVG-1998-6-15,St.Vincent and the Grenadines,15-Jun-98,0,1,1,1,NA,NA,NA,NA,0,0,15,1,15,0,0,0,0,0,1.99,0,1.99,1.99,0,1.99,NA,NA,8,8,7,180,57,57,1998,6,15,0,NA,NA
L-SVG-2001-3-28,St.Vincent and the Grenadines,28-Mar-01,0,1,1,1,NA,NA,NA,NA,0,0,15,1,15,0,0,0,0,0,2.05,0,2.05,1.47,0,1.47,NA,NA,8,8,7,180,57,57,2001,3,28,0,NA,NA
L-SVG-2005-12-7,St.Vincent and the Grenadines,7-Dec-05,0,1,1,1,NA,NA,NA,NA,0,0,15,1,15,0,0,0,0,0,1.98,0,1.98,1.47,0,1.47,NA,NA,8,8,7,180,57,57,2005,12,7,0,NA,NA
